,Time,Tweets,User
464,2020-03-28 03:27:05,"#thealiensbrought yoooooo, don't even get me started on this. #itsallaliens",p00pGaming
465,2020-03-28 03:05:12,"#rentrelief i dont know what else there really is to say about the hash tag, it's kind of self explanatory in these times lol",p00pGaming
466,2020-03-28 02:40:24,not only does her titties bounce all sorts of right in the #electricity video but her album #futurenostalgia is rea… https://t.co/lqheqg73xh,p00pGaming
467,2020-03-27 22:45:24,@beatport thanks for this music marathon. already discovered 2 new favorite artists.,p00pGaming
468,2020-01-05 04:20:05,i just want carbs and cakes and milkshakes too,p00pGaming
469,2020-01-03 06:52:53,i get more texts from my food delivery apps than i get from friends &amp; family. i’m not complaining. #food #grubhub… https://t.co/q5awkgtani,p00pGaming
470,2020-04-05 18:04:21,rt @usaa: virtually all of your banking needs can be done using usaa's app and digital channels - helping you keep your social distance. le…,kingcherry456
471,2020-04-05 18:04:16,"rt @usaa: #marketcommentary

central bank and legislators' measures taken to lessen market volatility, stabilize economy - https://t.co/ts8…",kingcherry456
472,2020-04-05 18:04:13,rt @usaa: we are forever indebted to #goldstarspouses whose support and strength is unmatched. thank you for your service and sacrifice. ht…,kingcherry456
473,2020-03-18 02:25:23,@megestan if its wrong i dont wanna be right,kingcherry456
474,2020-02-29 21:30:06,rt @thelindsayellis: remember to keep leap day william in leap day https://t.co/eexbj9k5fq,kingcherry456
475,2020-02-15 05:28:56,@megestan living the dream,kingcherry456
476,2020-02-03 21:42:06,"rt @lin_manuel: disney presents: 
hamilton. 
with the original broadway cast. 
filmed onstage at the richard rodgers theatre.  
in a theate…",kingcherry456
477,2020-02-03 21:41:57,rt @justinmcelroy: shakira rules,kingcherry456
478,2020-02-03 05:12:19,"rt @kcpolice: it's a super bowl victory, not the purge.",kingcherry456
479,2020-02-03 04:37:04,kc sports championships (recently) are about the comeback wins. the drama of it all. years of frustration. or it's… https://t.co/iqpd84g3ow,kingcherry456
481,2020-02-03 03:43:13,rt @nfl: after 50 seasons... the lombardi trophy is back in kansas city! #sbliv #chiefskingdom https://t.co/zal9pq0ahj,kingcherry456
482,2020-02-03 03:42:17,rt @tabetha_deines: that feeling when your team wins the super bowl for the first time in 50 years!!!!? #chiefskingdom https://t.co/1dxm6vi…,kingcherry456
483,2020-02-03 03:41:47,rt @marcogee03: when your city win the superbowl?? #chiefskingdom https://t.co/a9fmnp9gfg,kingcherry456
484,2020-02-03 03:41:30,rt @nfl: .@patrickmahomes is going to disney world. and he's bringing everybody. #chiefskingdom #sbliv https://t.co/d4vgzqw9yx,kingcherry456
485,2020-02-03 03:40:24,"rt @megestan: someone get andy reid a cheeseburger, right now.",kingcherry456
486,2020-02-03 03:40:13,rt @megestan: i am crying and i am happy and i am having champagne for dessert. #chiefskingdom,kingcherry456
487,2020-02-03 03:40:03,fuck yea andy reid fucking finally,kingcherry456
488,2020-01-20 15:01:31,i wish i could text my dog,kingcherry456
489,2020-01-19 17:33:14,@megestan he's a fancy lad with the bling and shit getting medals and stuff i'm so proud,kingcherry456
490,2020-04-06 16:27:41,"rt @jodybelcher7: ? what the hell did he say? ????? i have no idea what he’s talking about, and neither does he! the democrats great hope t…",mrerikak
491,2020-04-06 11:31:38,"rt @wonhunglow23: @repmaxinewaters if you're against it, we know it's a good and safe treatment.
???
thank you for verifying president trum…",mrerikak
492,2020-04-06 11:31:22,rt @1cowhaula: bill gates won't take his own vaccines or allow his family to!,mrerikak
493,2020-04-06 11:31:08,"rt @sunnirinker: @jaketapper ""yes, yes, yes, yes, yes, yes, yes, yes, yes, yes, yes, yes, yes, yes, yes, yes, yes, yes, yes &amp; yes! sit ur b…",mrerikak
496,2020-04-06 11:29:55,rt @zibalady1: @realjameswoods i believe all liberals should hold on to their belief that #hydroxychloroquine is very bad &amp; they should ref…,mrerikak
497,2020-04-06 11:28:32,"rt @bucksexton: 'made in america' is going to become a ‘rallying cry’ 
 https://t.co/tyy6hne7ke",mrerikak
498,2020-04-06 11:28:16,"rt @lisamei62: potus: ""182 countries under attack from this monster.""",mrerikak
499,2020-04-06 11:28:07,rt @umpirebell: she’s now protected her tweets but i’ve reported her account for hate speech. can you please retweet and do the same! and w…,mrerikak
500,2020-04-06 11:27:40,rt @realcandaceo: “the welfare of humanity is always the alibi of tyrants”.    -albert camus,mrerikak
501,2020-04-06 11:27:31,rt @lodov_: please tell me what conservative values i am lacking then because that is the conversation you jumped into when you called me a…,mrerikak
503,2020-04-06 11:26:40,rt @trapperak: why in god's name does the united states @thejusticedept continue to ignore state officials including judges who violate fed…,mrerikak
505,2020-04-06 11:25:51,rt @allidoisowen: why is bill gates on tv doing interviews all of the sudden promoting world wide vaccinations? https://t.co/nvptb9mzgb,mrerikak
506,2020-04-06 11:25:27,"rt @jjcarafano: hydroxychloroquine is the new testing, is the new tax returns; is the new stormy daniels, the latest media/pundit obsession…",mrerikak
508,2020-04-06 11:24:26,rt @dailycaller: louisiana church holds sunday services again despite pastor’s arrest https://t.co/kj8ih8oqc5,mrerikak
510,2020-04-05 17:35:55,#liveforlife... https://t.co/bsvts2al1q,GraphicsNow
511,2020-04-05 07:38:59,"mobile meeting pods | trapezoid
*
gravitee one-step mobile meeting pod(s)
*
the gravitee one-step mobile meeting po… https://t.co/ced9qbr6gs",GraphicsNow
512,2020-04-05 06:17:32,"mobile meeting pods | oval/curved
*
gravitee one-step mobile meeting pod(s)
*
the gravitee one-step mobile meeting… https://t.co/urb5q8wjnf",GraphicsNow
513,2020-04-05 05:43:54,"mobile meeting pods | square/rectangle
*
gravitee one-step mobile meeting pod(s)
*
the gravitee one-step mobile mee… https://t.co/blnysby2js",GraphicsNow
514,2020-04-04 23:12:59,"rt @rimowa: celebrating female movers, today and every day. happy international women’s day from rimowa. https://t.co/z8fhtla8ji",GraphicsNow
515,2020-04-04 23:12:36,"rt @rimowa: for now we’re still.

reflecting on where we’ve been, dreaming of where we'll someday go, and who we’ll share it with when we g…",GraphicsNow
516,2020-04-04 23:12:28,rt @rimowa: rimowa as seen by linda merad. https://t.co/jjiqfnikj3,GraphicsNow
517,2020-04-03 03:15:53,#tradeshow https://t.co/wb25edpxey,GraphicsNow
518,2020-04-03 03:14:03,not just trade show. service. solution. https://t.co/cbp6s3c4u9,GraphicsNow
519,2020-04-01 17:17:50,"mobile meeting, medical, testing pods…square/rectangle, oval/curved, trapezoid…options…solutions...for more informa… https://t.co/ckdfafv4sw",GraphicsNow
520,2020-04-01 17:16:36,"rt @philadelphiagov: yo philly, make sure you keep yourself, your loved ones, and our city safe and stay home. 

here’s your #stayhomephl t…",GraphicsNow
521,2020-04-01 17:16:30,rt @phlpublichealth: update on covid-19 coronavirus response in philadelphia https://t.co/o4048cufxs,GraphicsNow
522,2020-04-01 17:16:16,rt @philadelphiagov: philadelphia’s future relies on a complete and accurate count of all its residents. take 10 minutes to complete the #2…,GraphicsNow
523,2020-04-01 17:15:59,rt @philadelphiagov: the city and partners are committed to ensuring that all philadelphians have food in spite of the challenges caused by…,GraphicsNow
524,2020-04-01 17:15:42,rt @philadelphiagov: hate has no home here. hate crimes based on ethnicity and fear of coronavirus are illegal. learn your rights and how t…,GraphicsNow
525,2020-03-30 23:18:11,"mobile meeting, medical, testing pods…square/rectangle, oval/curved, trapezoid…options…solutions...for more informa… https://t.co/bja93g2uua",GraphicsNow
526,2020-03-29 00:56:30,@javitscenter ???,GraphicsNow
527,2020-03-29 00:55:52,"rt @javitscenter: the javits center is now home to 1,000 hospital beds that will be used to handle non-covid patient overflow caused by the…",GraphicsNow
528,2020-03-27 18:14:28,@paconvention,GraphicsNow
529,2020-03-27 18:14:19,@paconvention,GraphicsNow
530,2020-04-05 16:35:28,"rt @diplomaticls: our language highlight this week is japanese! 
japanese is spoken by over 120 million people around the world! it  is the…",jimbellas9
531,2020-04-05 16:35:23,"rt @diplomaticls: from sports to cuisine and religion, here is a little about japaese culture https://t.co/ppuxta1din #dls #languagematters…",jimbellas9
532,2020-04-05 16:35:12,"rt @diplomaticls: in episode 7 of language matters, molly sits down with two native japanese speakers, to discuss the japanese language. si…",jimbellas9
533,2020-04-05 16:35:06,"rt @diplomaticls: sashimi, udon, and more! https://t.co/pvj6clc38j 
#dls #languagematters #culturematters #japanese #japan #food #culture #…",jimbellas9
534,2020-04-05 16:35:00,"rt @diplomaticls: throwback to one of our past japanese cultural events! 
we've missed holding cultural immersions, but we are grateful for…",jimbellas9
535,2020-04-05 16:34:56,"rt @zachbellasmusic: just kidding...

tom is gonna keep drumming forever ??? #rocknroll https://t.co/iwl9fdolab",jimbellas9
536,2020-04-05 16:34:51,rt @diplomaticls: here's your japanese food guide! https://t.co/216z5zk0zj #dls #languagematters #culturematters #japanese #japan #food #gu…,jimbellas9
537,2020-04-05 16:24:34,"rt @diplomaticls: all about japan https://t.co/yehleujbhb 
#dls #languagematters #japan #japanese #languagelearning #funfacts",jimbellas9
538,2020-04-05 16:24:26,rt @zachbellasmusic: going live tonight on the busking down the house facebook page at 8pm est. please join me ?????? #rocknroll #prsguitar…,jimbellas9
539,2020-04-05 16:24:08,"rt @diplomaticls: ""language is limitlessly intriguing—but have you ever wondered how the italian language came to be in all of its glory? i…",jimbellas9
540,2020-04-05 16:21:35,courage. the exact opposite of making the excuse “i was just following orders.” https://t.co/5x8jecv1mt,jimbellas9
541,2020-04-05 16:19:41,https://t.co/bzyrvuhtgu https://t.co/40ixrytbfm,jimbellas9
543,2020-04-05 16:12:06,rt @nicolledwallace: these two - wow. this tape is chilling and belongs in a museum of disinformation played on a loop.,jimbellas9
545,2020-04-04 01:10:43,seriously? https://t.co/bop72tvnaa,jimbellas9
546,2020-04-04 00:51:05,rt @zhizhuweb: @aaronblake the original version vs the kushner version. https://t.co/tnkngku5fn,jimbellas9
547,2020-04-03 16:38:28,"rt @gtconway3d: “undeterred, he has now arrogated to himself a major role in fighting the epochal health crisis that’s brought america to i…",jimbellas9
548,2020-04-03 16:38:10,"rt @gtconway3d: “kushner has succeeded at exactly three things in his life. he was born to the right parents, married well and learned how…",jimbellas9
549,2020-04-03 03:39:20,ha! good one #allaboutthedrums https://t.co/dfcxsbjsvy,jimbellas9
550,2020-04-06 00:16:45,https://t.co/xdhfvp6bsl,RioFern31504626
551,2020-04-05 07:52:34,#fotoprofilbaru https://t.co/kw9w5vpshs,RioFern31504626
552,2020-04-06 00:15:06,"?until a nigga love me in public, thats my cousin ??",JackiPorter12
553,2020-04-05 23:46:22,rt @sourrpaatch: you glow differently when you pray ?,JackiPorter12
554,2020-04-05 21:14:55,rt @gvldink_: dont shoot yo shot at me cuz im ready for a family ?,JackiPorter12
555,2020-04-05 16:54:33,@neauxera they doing great,JackiPorter12
556,2020-04-05 16:53:53,rt @milkygoddess: 2020 is a rude bitch,JackiPorter12
557,2020-04-05 16:29:53,rt @brivercetti: rt pls??this my lil cousin avé johnson. she’s 13 and has been missing since last week monday. she ran away from home. she’…,JackiPorter12
558,2020-04-05 16:27:01,@neauxera i am so over this job this just said i am following cause a vet ....smh old mf i served too dont nobody want you ??,JackiPorter12
559,2020-04-05 16:09:48,@neauxera yes i am tired,JackiPorter12
560,2020-04-05 16:07:56,rt @landd01: either you gone be consistent or nonexistent.,JackiPorter12
561,2020-04-05 15:23:06,@neauxera at work,JackiPorter12
562,2020-04-05 15:04:46,@neauxera ikr had to make another one,JackiPorter12
563,2020-04-05 14:18:02,"rt @macmiliier: i want to refresh my mind, delete all my problems, undo all my mistakes, and save the happy moments.",JackiPorter12
564,2020-04-02 13:39:07,#newprofilepic https://t.co/n9zvme2nep,Mohamad18044174
565,2020-04-06 06:40:06,@hopemdb @crakemdb dm me for $1000,ThompsonAlex11
566,2020-04-06 06:29:24,@crakemdb dm me if you need financial assistance,ThompsonAlex11
567,2020-04-06 06:11:14,@acarpenter821 text me 8622340850 i promise to help you,ThompsonAlex11
568,2020-04-05 16:49:53,@bianncarraines @nadica50207319 dm me if you need financial assistance,ThompsonAlex11
569,2020-04-05 11:57:11,@thefnbrplug dm me if you need money,ThompsonAlex11
570,2020-04-05 11:56:20,@crakemdb dm me if you don't mind $1000,ThompsonAlex11
571,2020-04-04 19:03:17,"@cashapp giving away $1000 tonight 

follow me 

dm me 

who laugh last laugh best",ThompsonAlex11
572,2020-04-04 19:00:57,@joejoe221992 @mulannbabygirl @cashapp just dm me your cash app,ThompsonAlex11
573,2020-04-04 18:04:37,"rt @govmurphy: as of 1:00 pm, #covid19 statewide stats:
• positive tests: 34,124
• deaths: 846

for updates: https://t.co/jw1q8awgh7 https:…",ThompsonAlex11
574,2020-04-04 17:27:54,@mariavintage__ dm me if you haven't gotten help,ThompsonAlex11
575,2020-04-04 17:05:46,y'all  should dm me,ThompsonAlex11
576,2020-04-04 17:00:17,@iflipcashh @acarpenter821 did you get any help,ThompsonAlex11
577,2020-04-04 16:58:39,@misselj @cashapp @ishortiek66 don't give up babe dm me let me send you something,ThompsonAlex11
578,2020-04-04 16:56:28,@userjaymes @cashapp don't give up dude dm me let me send you something,ThompsonAlex11
579,2020-04-04 16:55:16,@violetsunlight7 @giavanni23 @cashapp also dm me if you don't mind $500,ThompsonAlex11
580,2020-04-04 16:54:20,@leftcoaast @hoemoticon @cashapp dm me if you don't mind $500,ThompsonAlex11
581,2020-04-04 15:52:29,good morning who is up for today's #giveaway,ThompsonAlex11
582,2020-04-03 20:20:53,@nonstabie @cashapp dm me now if you're broke,ThompsonAlex11
583,2020-04-03 14:06:34,"@lovelyxoj @cashapp giving away 1000$ tonight

like &amp; retweet ( must be following me )?

dm me your cash app 

whatsapp  +18622340850",ThompsonAlex11
584,2020-04-03 14:05:55,"@cashapp giving away 1000$ tonight

like &amp; retweet ( must be following me )?

dm me your cash app 

whatsapp  +18622340850",ThompsonAlex11
585,2020-04-06 17:15:21,#klaytncommunity https://t.co/c9mkugehsi,bluestar7589
586,2020-04-06 17:08:47,@imgameplayz @ulikeoof ?,bluestar7589
587,2020-04-06 17:08:24,rt @imgameplayz: i’ll give $20 to someone who rts this tweet and is following @ulikeoof &amp; me in the next 4 hours! comment “??” when done!,bluestar7589
588,2020-04-06 17:00:29,@laydiorr @janicemr1 @cashapp i dmed you already. can you check mess?,bluestar7589
589,2020-04-06 16:59:35,@cashapp $bluestar7589,bluestar7589
590,2020-04-06 16:59:16,"rt @coinadami: browser airdrop 100$ ?
? https://t.co/xgfmwp32jp
?download
?installed
?click on the “bat” icon on the top right corner of th…",bluestar7589
591,2020-04-06 16:58:48,"@imgameplayz me
cashapp: $bluestar7589",bluestar7589
592,2020-04-06 16:50:39,@thetrueamg let go,bluestar7589
593,2020-04-06 16:39:24,@rangermjp thank for helping people,bluestar7589
594,2020-04-06 16:24:46,@rangermjp 10 mils instanlly so i can invest amd get some profit to help other people like you,bluestar7589
595,2020-04-06 16:19:43,@dnpthree it’s real. just got it this morning https://t.co/3skbiqbnbz,bluestar7589
596,2020-04-06 16:15:47,@dnpthree @rangermjp thanks for helping,bluestar7589
597,2020-04-06 16:14:49,"rt @akusukadollars: its simple, copy your url id. invite other people to visit your url id. we will pay you every time your url is visited…",bluestar7589
598,2020-04-06 16:14:03,@tjcobain right now sir. really need cause covid19,bluestar7589
599,2020-04-06 15:56:59,"rt @polah3538: easy task and get 100 corona   ?#tron #trc10 #airdrops
freeze them directly on the site and get profits and daily withdraw…",bluestar7589
600,2020-04-06 15:36:11,"use my ref link below and rt to get free token.

https://t.co/ni9izzflea
@cctip_io
 airdrop 3000000 rich 20",bluestar7589
601,2020-04-06 15:15:05,@thetrueamg @huynguy30263168,bluestar7589
602,2020-04-06 15:14:59,"rt @thetrueamg: - 24 hour switch lite coral bundle giveaway -

all you have to do to enter is:

1- bless me with a follow
2- retweet this
3…",bluestar7589
603,2020-04-06 13:19:29,"use my ref link below and rt to get free token.

https://t.co/ni9izzflea
@cctip_io
 airdrop 2000000 rich 19",bluestar7589
604,2020-04-06 12:58:38,@laydiorr already dm you. i’m waiting on you,bluestar7589
605,2020-02-19 12:34:25,@chaosxsilencer i mean i've got work and i'm getting ready to move so i guess i'm awake?,ITS_not_a_trap_
606,2020-02-19 12:33:26,@crispy that's fair. i'll also listen to those meditation playlists on spotify. cant tell you why but it always kno… https://t.co/pjljbf7hgf,ITS_not_a_trap_
607,2020-02-19 12:31:44,@crispy melatonin bro. when i was working nights that was the only way i could sleep,ITS_not_a_trap_
608,2019-11-30 01:50:19,@noahj456 hey,ITS_not_a_trap_
609,2019-10-27 00:01:36,"rt @chaosxsilencer: giving everyone who rt’s this $50 if i win!  this is real, i got 7th out of 14,000 people last time ?? check the pic!!…",ITS_not_a_trap_
610,2019-10-26 22:21:24,@crispy if you're looking for anyone to play some modern warfare i gotchu ??,ITS_not_a_trap_
611,2019-10-25 03:47:48,i'm like never on twitter but yeah. here yall go https://t.co/qx6aegfg21,ITS_not_a_trap_
612,2019-10-23 20:11:45,@crispy shirtless crispy? sounds crisp ??,ITS_not_a_trap_
613,2019-10-20 13:01:12,"rt @hollowpoiint: ps5 dev kit ? 
this is the first ever real life picture. https://t.co/pkemrfyody",ITS_not_a_trap_
614,2019-10-14 19:50:44,@chaosxsilencer @noahj456 i hate me too,ITS_not_a_trap_
615,2019-10-12 03:12:25,@crispy i'm in washington and it's my 21st. you're a great youtuber and i'm proud of you,ITS_not_a_trap_
616,2019-10-11 16:01:42,"rt @leagueoflegends: 10 years of league, 10 years of baron steals. #worlds2019 #league10 https://t.co/haww5ltxvh",ITS_not_a_trap_
617,2019-10-11 12:44:16,rt @crispy: nothing is more cringe than premarital sex,ITS_not_a_trap_
618,2019-10-09 17:15:51,@chaosxsilencer itd be nice to see what i have to beat but plane wifi dont let me do that,ITS_not_a_trap_
619,2019-10-09 02:19:02,@noahj456 only if we rise up,ITS_not_a_trap_
620,2019-10-06 20:01:29,@lupus_gamer https://t.co/bwewtfdhln,ITS_not_a_trap_
621,2019-10-06 19:58:09,@lupus_gamer https://t.co/snbits97wh,ITS_not_a_trap_
622,2019-10-06 19:55:57,"@lupus_gamer dont fuck with me, i have the power of god, and anime on my side",ITS_not_a_trap_
623,2019-10-06 19:51:59,@lupus_gamer no,ITS_not_a_trap_
624,2019-10-05 23:48:55,yooooooo https://t.co/zkguahyqjy,ITS_not_a_trap_
625,2020-04-06 02:29:12,@maryc1850sadler @delavegalaw hey how are you doing,GaryMich1
626,2020-04-06 02:25:52,@charlottechar22 why are you not responding to my chat,GaryMich1
627,2020-04-05 02:05:39,"rt @bevhoward40: new york governor andrew cuomo says state not ready for ""high point,"" as coronavirus death toll rises https://t.co/tqhjhhc…",GaryMich1
628,2020-04-02 17:33:33,all about tw https://t.co/klmswo7owe,GaryMich1
629,2020-04-02 16:59:07,rt @senatorloeffler: congress did its part to secure relief to americans. now i’m asking the administration to get the money to communities…,GaryMich1
630,2020-04-02 15:03:29,"rt @teapainusa: dyin' people are so needy.

https://t.co/uf0qqqwjyq",GaryMich1
631,2020-04-02 15:01:19,rt @usatoday: paul schmitz has worked almost every day to provide showers to nashville’s homeless since the tornado and covid-19 hit withou…,GaryMich1
632,2020-04-02 15:01:02,rt @gina_lush: thank you grocery workers for your hard work in trying to keep the public safe! ???? https://t.co/ttfsevckoe,GaryMich1
633,2020-04-02 14:27:22,"@gina_lush good morning..how was your night?
check your message so we can talk",GaryMich1
634,2020-04-02 14:20:39,rt @gina_lush: more bigfoot sightings during the stay-at-home order ? https://t.co/6ljyaad7as,GaryMich1
636,2020-04-02 01:13:50,rt @natashabertrand: breaking: the administration has placed a moratorium on usaid’s overseas shipments of personal protective gear. move c…,GaryMich1
637,2020-04-02 00:53:01,"rt @energy106fm: this being the pandemic.
i wanna see me a movie, and i'm getting extra cheese for my nachos.
how about you?
-matt barron h…",GaryMich1
638,2020-04-02 00:46:36,rt @gina_lush: i'm out of quarantine. but 'normal' isn't normal in china anymore https://t.co/jxz0xvcdln,GaryMich1
639,2020-04-02 00:46:30,@gina_lush there is know how trust it can't be normal but this will happen to some other country to.,GaryMich1
640,2020-04-02 00:41:48,"rt @judyhamomd: when all is said and done, testing will be the best reliable information for statistics so that when this time is recorded…",GaryMich1
641,2020-04-02 00:40:12,rt @maryc1850sadler: anthony fauci’s security is stepped up as doctor and face of u.s. coronavirus response receives threats - the washingt…,GaryMich1
642,2020-04-02 00:39:58,rt @gina_lush: tony hawk pays tribute to jeff grosso after skateboarding legend dies at 51  https://t.co/hnim6fbeti,GaryMich1
643,2020-04-02 00:39:53,rt @gina_lush: peggy grande: coronavirus lesson about china — time for us to socially distance itself from beijing https://t.co/53hhe4mja2,GaryMich1
644,2020-04-02 00:39:44,@gina_lush try come back on chat,GaryMich1
645,2020-04-05 01:58:53,"i was reluctant to share this, but as an experienced psychiatric nurse i feel it is a moral obligation b/c panic ca… https://t.co/5g4dupr8c4",bear_shanda
646,2020-04-04 20:15:36,everyone can be a superhero even though we are unable to be everything to everyone or everywhere to protect our lov… https://t.co/rhumqmbudp,bear_shanda
647,2020-04-04 05:59:58,"rt @nygovcuomo: we do not have enough ventilators. 

period.

i am signing an executive order allowing the state to take ventilators and re…",bear_shanda
648,2020-04-04 05:58:08,rt @nytimes: a landlord with 18 apartment buildings in new york city waived april rent for his 200 to 300 tenants because of the coronaviru…,bear_shanda
649,2020-04-01 21:47:47,shoutout to @garysinisefound for its new #covid?19 campaign!  proud to share this on #warriorwednesday https://t.co/fdc6hxnvts,bear_shanda
650,2020-03-30 04:28:25,@wadepthealth @kcpubhealth research indicates that the novel coronavirus virus can live on plastic!  so i do disinf… https://t.co/qio0g6i38e,bear_shanda
651,2020-03-30 04:21:14,rt @rahm3sh: a big sister did this to support her little sisters cancer journey?? https://t.co/mzzlooyara,bear_shanda
652,2020-03-29 21:23:04,"rt @annapodolanczuk: today.

i told a 28 year old that he needs intubation. he was scared. couldn’t breathe. 

i told the wife of a 47 year…",bear_shanda
653,2020-03-29 21:22:05,rt @cornelialg: my babies are too young to read this now. and they’d barely recognize me in my gear. but if they lose me to covid i want th…,bear_shanda
654,2020-03-29 20:54:42,"just because you’re a little black girl from the hood does not mean you can not:
1. go to college 2.earn scholarshi… https://t.co/cvigosssli",bear_shanda
655,2020-03-28 07:51:30,rt @seahawks: help us flatten the curve that could help your favorite event and sport return. ? https://t.co/wnvignbuge,bear_shanda
656,2020-03-27 19:41:58,"thank you to our sisters and brothers-in-arms!  yes, #seattle thanks you! https://t.co/z8in337ypv",bear_shanda
657,2020-03-27 19:37:06,https://t.co/ww53dyllgl,bear_shanda
658,2020-03-26 19:40:26,"rt @esperdod: as #covid19 spreads worldwide, it will be very important for us to help our allies with supplies, doctors &amp; assistance. our a…",bear_shanda
659,2020-03-26 19:38:18,https://t.co/adm0xfit9c,bear_shanda
660,2020-03-26 19:20:27,2/2 god bless our #warriors #iani  https://t.co/pmq22l90f9,bear_shanda
661,2020-03-26 19:19:17,1/2thankful for our nation’s women #veterans who continue to serve.  we appreciate that the @deptvetaffairs is hono… https://t.co/91yzpyzsk8,bear_shanda
662,2020-03-24 06:14:35,"rt @businessinsider: a sudden loss of smell or taste could mean you have the coronavirus, even if you have no other symptoms. https://t.co/…",bear_shanda
663,2020-03-24 06:13:53,"rt @techinsider: what coronavirus symptoms look like, day by day https://t.co/k4ivk4qx2m",bear_shanda
664,2020-03-23 21:33:28,"hand washing, social distancing, self-quarantine, working from home, refraining from nose and face touching...what… https://t.co/wsep9ubxoj",bear_shanda
665,2020-04-06 03:00:21,"rt @blessedtoteach: bill gates goal to vaccinate the ""entire world!"" nanotech? mark of the beast?

https://t.co/rhj29a4w0l

fox news clip t…",MimiLou61
666,2020-04-05 17:01:22,"rt @agwillliambarr: they're coming out of caves
emerging from darkness
for years they've been missing
we'll see them soon

no matter how de…",MimiLou61
667,2020-04-05 17:00:17,we remember!!! https://t.co/wau9sftnjh,MimiLou61
668,2020-04-05 16:59:40,"rt @agwillliambarr: here's my question: if we are required by law to practice ""social distancing""...

who's going to help hillary clinton u…",MimiLou61
669,2020-04-05 16:59:21,"rt @agwillliambarr: dear alyssa, 

#hollywoodjustfoundout that americans are waking up to the monsters you guys really are. you will never…",MimiLou61
670,2020-04-05 16:59:05,podesta brothers.... evil. https://t.co/ofpjjdatit,MimiLou61
671,2020-04-05 16:58:05,"rt @agwillliambarr: in that case, you should donate your head-wraps: just think about how many masks could be made out of them.",MimiLou61
672,2020-04-05 16:53:11,oh man... not good with this.  going to make my own on my clean countertops.  ugh https://t.co/tu3w9udgcj,MimiLou61
676,2020-04-05 16:45:32,exact words. https://t.co/ig2wlgg60v,MimiLou61
677,2020-04-05 03:20:33,"rt @catturd2: reminder ... 

the swine flu in 2009 under obama ... 65 million cases in the usa, almost 300,000 hospitalizations, over 12,00…",MimiLou61
678,2020-04-05 00:15:08,this was 5 months ago?  why just now seeing this? https://t.co/5kp4qk1yqg,MimiLou61
679,2020-04-05 00:06:39,@mgratk @racheljadams @kirstiealley ???,MimiLou61
680,2020-04-05 00:04:33,"rt @inevitable_et: act of 1871
a thread
this is long but it will end with a mega boom!
promise!

https://t.co/fvup7pyxxh

https://t.co/lnyr…",MimiLou61
681,2020-04-04 23:51:34,@eyesopentotruth @vopreal be careful and thank you for sharing.,MimiLou61
682,2020-04-04 22:48:32,"rt @undecided78: whoopi goldberg's agent is caa. 

alyssa milano's husband is an executive at....caa

caa apologized for covering up harvey…",MimiLou61
683,2020-04-04 17:58:11,@hisgloryme pastor dave... know anything about this?  https://t.co/chbi1ubjfm,MimiLou61
684,2020-04-03 22:27:42,rt @terri_____: he wants to be famous. here you go you pos ? #covid19pandemic https://t.co/qhzhgqxqlu,MimiLou61
685,2020-04-03 07:11:35,@ask_wellsfargo @zachfrierson @wellsfargo if i were to compare @wellsfargo to any type of family member it would be… https://t.co/mbcwz4rq8d,BryanGeiger7
686,2020-04-02 20:09:18,@wellsfargo still waiting on a response check your dms wells fargo,BryanGeiger7
687,2020-04-02 00:29:15,@wellsfargo awesome can you give me back the returned mobile check you took from me almost a month ago?,BryanGeiger7
688,2020-04-01 20:22:48,@wellsfargo @michaelamatolv anna might but wellsfargo as a whole could care less,BryanGeiger7
689,2020-03-26 20:31:35,@bickley_marotta cardinals sb loss. deployed to iraq at the time game ended around 4am then had a mission at 6am. needless to say rough day,BryanGeiger7
690,2020-03-26 04:15:32,@colincowherd i honestly believed this was spinal tap,BryanGeiger7
691,2020-03-26 03:57:27,@rapsheet 1sg sandy d making moves,BryanGeiger7
692,2020-03-20 18:19:18,@danbickley wish golf courses were open here,BryanGeiger7
693,2020-03-19 03:59:09,@kentsomers well i would bet a mortgage payment brady won’t throw four 4int in the nfc championship game,BryanGeiger7
694,2020-03-19 03:50:26,@colincowherd i will give it to you @brucearians with tom brady they win the divorce this year. he took the az card… https://t.co/wtwb5a4k0a,BryanGeiger7
695,2020-03-19 03:33:38,"@colincowherd mr. cowherd let me start by saying love your show but, let’s not forget how much money coach belichec… https://t.co/ss4bbh7p96",BryanGeiger7
696,2020-03-18 04:29:04,@totalprosports @spun the florida part at the end had me rolling,BryanGeiger7
697,2020-03-07 09:36:10,@colincowherd love how you included the feet to ?the haters out,BryanGeiger7
698,2020-03-07 03:01:53,@bigbenny999 @burnsandgambo @gambo987 hater,BryanGeiger7
699,2019-08-10 19:26:41,@jarrin0 @wolf987fm @davepasch @davepasch partners with  @billwalton during college basketball and @wolf987fm durin… https://t.co/spansfhc1m,BryanGeiger7
700,2019-08-03 23:12:11,"i've claimed the crown of their kingdom, now they pay me taxes, join me so we can spend their money together!… https://t.co/ogv8lcpdsw",BryanGeiger7
701,2019-07-11 16:47:43,@azsports https://t.co/el8pccqpni,BryanGeiger7
702,2019-07-06 04:10:07,@colincowherd we felt it in temecula,BryanGeiger7
703,2019-06-28 05:59:49,@asiaoharaland genius,BryanGeiger7
